smiles,bandgap_chain,mfp_MQNs13,mfp_MQNs14,mfp_MQNs15,mfp_MQNs16,mfp_MQNs17,mfp_MQNs18,mfp_MQNs19,mfp_MQNs20,mfp_MQNs21,mfp_MQNs22,mfp_MQNs23,mfp_MQNs24,mfp_MQNs25,mfp_MQNs26,mfp_MQNs27,mfp_MQNs28,mfp_MQNs29,mfp_MQNs30,mfp_MQNs31,mfp_MQNs32,mfp_MQNs33,mfp_MQNs34,mfp_MQNs35,mfp_MQNs36,mfp_MQNs37,mfp_MQNs38,mfp_MQNs39,mfp_MQNs40,mfp_MQNs41,mfp_MQNs42,mfp_NumAromaticRings,mfp_NumAliphaticRings,mfp_Chi0n,mfp_Chi0v,mfp_Chi1n,mfp_Chi1v,mfp_Chi2n,mfp_Chi2v,mfp_HallKierAlpha,mfp_tpsa
C(F)(F)C(S1)=CC=C1C(F)(F)O,4.832,0.6875,0.0,0.0,0.1875,0.125,0.0,0.1875,0.125,0.0625,0.0,0.0,0.0,0.0,0.25,0.0625,0.0,0.125,0.0625,0.25,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.5830221545602896,0.3840531908682725,0.2829093545111319,0.2146748726651234,0.111718587595266,0.1755073829802446,0.03875,0.31609375
C(F)(F)C(C=C1)=CC=C1C(F)(F)C(S2)=CC=C2,3.8012,0.6,0.0,0.0,0.24,0.2,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.08,0.04,0.4,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.6368042473000308,0.3494641105371399,0.3265670894592927,0.1992269526964017,0.1147220857133938,0.1473819489505029,0.0544,0.0
C(F)(F)C(C=C1)=CC=C1C(F)(F)C(C=C2)=CC=C2,4.0006,0.6071428571428571,0.0,0.0,0.2142857142857142,0.2142857142857142,0.0,0.1071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0714285714285714,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.661137781858461,0.3039949247156038,0.3394974623578019,0.1609260337863733,0.1101715661561065,0.1101715661561065,0.0657142857142857,0.0
C(F)(F)C(C=C1)=CC=C1C(F)(F)C(=S),2.7314,0.65,0.05,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.05,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.6210053091250385,0.3618301381714248,0.3105026545625193,0.1809150690857124,0.1093432962493474,0.119549503510944,0.0485,0.0
C(F)(F)C(C=C1)=CC=C1C(F)(F)O,4.9458,0.6842105263157895,0.0,0.0,0.1578947368421052,0.1578947368421052,0.0,0.1578947368421052,0.1052631578947368,0.0526315789473684,0.0,0.0,0.0,0.0,0.2105263157894736,0.0526315789473684,0.0,0.1052631578947368,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.6273740096053038,0.3115845359210932,0.3088579674586446,0.1557922679605466,0.1066940546549698,0.1066940546549698,0.0578947368421052,0.2661842105263158
C(F)(F)C(F)(F)C(S1)=CC=C1C(=S),2.5,0.6470588235294118,0.0588235294117647,0.0,0.1764705882352941,0.1176470588235294,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.2941176470588235,0.0,0.0588235294117647,0.1176470588235294,0.0588235294117647,0.2352941176470588,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.5781384984096845,0.4389028020482404,0.2863706695126029,0.2407674266532846,0.1145397816509869,0.186583597615198,0.0288235294117647,0.0
C(F)(F)C(F)(F)C(S1)=CC=C1O,3.8151,0.6875,0.0,0.0,0.1875,0.125,0.0,0.1875,0.125,0.0625,0.0,0.0,0.0,0.0,0.25,0.0625,0.0,0.125,0.0625,0.25,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.5830221545602896,0.3840531908682725,0.2829093545111319,0.2146748726651234,0.112715471799009,0.1741631747736586,0.04875,0.31609375
C(F)(F)C(F)(F)C(C=C1)=CC=C1C(S2)=CC=C2,3.6894,0.6,0.0,0.0,0.24,0.2,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.08,0.04,0.4,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.6368042473000309,0.3494641105371399,0.3265670894592927,0.1992269526964017,0.1147220857133938,0.1473819489505029,0.0544,0.0
C(F)(F)C(F)(F)C(C=C1)=CC=C1C(C=C2)=CC=C2,4.3932,0.6071428571428571,0.0,0.0,0.2142857142857142,0.2142857142857142,0.0,0.1071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0714285714285714,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.661137781858461,0.3039949247156039,0.3394974623578019,0.1609260337863733,0.1101715661561065,0.1101715661561065,0.0657142857142857,0.0
C(F)(F)C(F)(F)C(C=C1)=CC=C1C(=S),2.9928,0.65,0.05,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.05,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.6210053091250386,0.3618301381714249,0.3105026545625193,0.1809150690857124,0.1093432962493474,0.119549503510944,0.0485,0.0
C(F)(F)C(F)(F)C(C=C1)=CC=C1O,4.521,0.6842105263157895,0.0,0.0,0.1578947368421052,0.1578947368421052,0.0,0.1578947368421052,0.1052631578947368,0.0526315789473684,0.0,0.0,0.0,0.0,0.2105263157894736,0.0526315789473684,0.0,0.1052631578947368,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.6273740096053038,0.3115845359210932,0.3088579674586446,0.1557922679605466,0.1073119998738376,0.1073119998738376,0.0663157894736842,0.2661842105263158
C(F)(F)C(F)(F)CC(C=C1)=CC=C1,5.0765,0.7142857142857143,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.1904761904761904,0.0,0.0,0.1428571428571428,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.6672313281922337,0.2862789472398528,0.3336156640961168,0.1431394736199264,0.0933239929700468,0.0933239929700468,0.0504761904761904,0.0
C(F)(F)C(F)(F)CC(=O),5.507,0.8461538461538461,0.0769230769230769,0.0,0.0,0.0,0.0,0.2307692307692307,0.1538461538461538,0.0769230769230769,0.0,0.0,0.0,0.0,0.3846153846153846,0.0,0.0769230769230769,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092389371154441,0.3015466294231363,0.2853886993269527,0.1315425454807989,0.0816819942297653,0.0816819942297653,0.0469230769230769,0.3282692307692307
C(F)(F)C(F)(F)CC(=S),3.1113,0.8461538461538461,0.0769230769230769,0.0,0.0,0.0,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.0,0.0769230769230769,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092389371154441,0.364354058725269,0.2853886993269527,0.1629462601318653,0.0816819942297653,0.0973838515552985,0.0146153846153846,0.0
C(F)(F)C(F)(F)CN,6.6054,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.2307692307692307,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0769230769230769,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6506978067336052,0.2660824221182205,0.2979971488283345,0.113810441828341,0.0728159424035364,0.0728159424035364,0.0246153846153846,0.5003846153846154
C(F)(F)C(F)(F)CO,8.3318,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.25,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0833333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6183421818750644,0.285008848541731,0.2806917818095207,0.1216710909375321,0.0780721604155791,0.0780721604155791,0.0266666666666666,0.4214583333333333
C(F)(F)C(F)(F)C(=O)C(S1)=CC=C1,3.5797,0.6470588235294118,0.0588235294117647,0.0,0.1764705882352941,0.1176470588235294,0.0,0.1764705882352941,0.1176470588235294,0.0588235294117647,0.0,0.0,0.0,0.0,0.2941176470588235,0.0,0.0588235294117647,0.1176470588235294,0.0588235294117647,0.2352941176470588,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.5781384984096843,0.3908735914054329,0.2863706695126028,0.2167528213318808,0.1145397816509869,0.1625689922937943,0.0535294117647059,0.2510294117647059
C(F)(F)C(F)(F)C(=O)C(C=C1)=CC=C1,4.6366,0.65,0.05,0.0,0.15,0.15,0.0,0.15,0.1,0.05,0.0,0.0,0.0,0.0,0.25,0.0,0.05,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.6210053091250385,0.3210053091250385,0.3105026545625192,0.1605026545625192,0.1081963998801457,0.1081963998801457,0.0695,0.213375
C(F)(F)C(F)(F)C(=O)C(=S),2.017,0.75,0.1666666666666666,0.0,0.0,0.0,0.0,0.25,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527362872747053,0.4287375878243633,0.2428481030401931,0.1935354605788483,0.10549917251824,0.1225095179542343,0.0433333333333333,0.355625
C(F)(F)C(F)(F)C(=S)O,3.5989,0.8181818181818182,0.0909090909090909,0.0,0.0,0.0,0.0,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.0,0.0,0.0,0.0,0.4545454545454545,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298504066331486,0.4222591867174873,0.2338568660860164,0.1884023206314709,0.1020237573578407,0.135732012984986,0.0354545454545454,0.4597727272727273
C(F)(F)C(F)(F)NC(S1)=CC=C1,4.6459,0.7058823529411765,0.0,0.0,0.1764705882352941,0.1176470588235294,0.0,0.1764705882352941,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0,0.0,0.2352941176470588,0.0,0.0588235294117647,0.1176470588235294,0.0588235294117647,0.2352941176470588,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.6098423398823959,0.3637539034663797,0.2975649663224843,0.2016404360535295,0.0983962337766157,0.1451577997490186,0.0458823529411764,0.1769117647058823
C(F)(F)C(F)(F)NC(C=C1)=CC=C1,3.9985,0.7,0.0,0.0,0.15,0.15,0.0,0.15,0.05,0.05,0.0,0.0,0.0,0.0,0.2,0.0,0.05,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.6479535743768434,0.2979535743768433,0.3200178068509185,0.1476571270759206,0.0943533031156015,0.0943533031156015,0.0629999999999999,0.1503749999999999
C(F)(F)C(F)(F)NC(=O),5.798,0.8333333333333334,0.0833333333333333,0.0,0.0,0.0,0.0,0.1666666666666666,0.25,0.1666666666666666,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5722766481667275,0.3222766481667275,0.2587066901875252,0.1381055572291953,0.0837288631232983,0.0837288631232983,0.0675,0.6062500000000001
C(F)(F)C(F)(F)NC(=S),3.2642,0.8333333333333334,0.0833333333333333,0.0,0.0,0.0,0.0,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5722766481667275,0.3903180299107046,0.2587066901875251,0.1721262481011839,0.0837288631232983,0.0989433786095529,0.0325,0.250625
C(F)(F)C(F)(F)ON,7.248,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.1818181818181818,0.0,0.0,0.0,0.0,0.3636363636363636,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5788472525455209,0.3061199798182482,0.2533685880077598,0.1266024797350401,0.0789521937601777,0.0789521937601777,0.0327272727272727,0.8011363636363636
C(F)(F)CC(F)(F)C(S1)=CC=C1,4.9185,0.7222222222222222,0.0,0.0,0.1666666666666666,0.1111111111111111,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.1666666666666666,0.0555555555555555,0.2222222222222222,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.6344503434722651,0.3464779313015833,0.3146765131379065,0.1933707676338913,0.0968362301574914,0.1421971513201429,0.0322222222222222,0.0
C(F)(F)CC(F)(F)C(C=C1)=CC=C1,4.5802,0.7142857142857143,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.1904761904761904,0.0,0.0,0.1428571428571428,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.6672313281922337,0.2862789472398528,0.3336156640961168,0.1431394736199264,0.0933239929700468,0.0933239929700468,0.0504761904761904,0.0
C(F)(F)CC(F)(F)C(=O),5.0117,0.8461538461538461,0.0769230769230769,0.0,0.0,0.0,0.0,0.2307692307692307,0.1538461538461538,0.0769230769230769,0.0,0.0,0.0,0.0,0.3846153846153846,0.0,0.0769230769230769,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092389371154441,0.3015466294231363,0.2853886993269527,0.1315425454807989,0.0816819942297653,0.0816819942297653,0.0469230769230769,0.3282692307692307
C(F)(F)CC(F)(F)C(=S),2.9712,0.8461538461538461,0.0769230769230769,0.0,0.0,0.0,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.0,0.0769230769230769,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092389371154441,0.3643540587252691,0.2853886993269527,0.1629462601318653,0.0816819942297653,0.0973838515552985,0.0146153846153846,0.0
C(F)(F)CC(F)(F)N,7.2397,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.2307692307692307,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0769230769230769,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6506978067336052,0.2660824221182205,0.2979971488283345,0.113810441828341,0.0712812204374663,0.0712812204374663,0.0246153846153846,0.5003846153846154
C(F)(F)CC(F)(F)O,9.1922,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.25,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0833333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6183421818750644,0.285008848541731,0.2806917818095207,0.1216710909375321,0.0751822532037023,0.0751822532037023,0.0266666666666666,0.4214583333333333
C(F)(F)C(=O)C(F)(F)C(=O),4.0888,0.75,0.1666666666666666,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.5,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527362872747053,0.3606962060803863,0.2428481030401931,0.1595147697068598,0.10549917251824,0.10549917251824,0.0783333333333333,0.71125
C(F)(F)C(=O)C(F)(F)O,5.2499,0.8181818181818182,0.0909090909090909,0.0,0.0,0.0,0.0,0.2727272727272727,0.3636363636363636,0.1818181818181818,0.0,0.0,0.0,0.0,0.4545454545454545,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298504066331486,0.3480322248149669,0.2338568660860164,0.1512888396802107,0.1005737439705781,0.1005737439705781,0.0590909090909091,0.8477272727272727
C(F)(F)C(=S)C(F)(F)O,2.8333,0.8181818181818182,0.0909090909090909,0.0,0.0,0.0,0.0,0.2727272727272727,0.1818181818181818,0.0909090909090909,0.0,0.0,0.0,0.0,0.4545454545454545,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298504066331486,0.4222591867174873,0.2338568660860164,0.1884023206314709,0.1005737439705781,0.1376872249218383,0.0209090909090909,0.4597727272727273
C(F)(F)NC(F)(F)C(S1)=CC=C1,4.0164,0.7058823529411765,0.0,0.0,0.1764705882352941,0.1176470588235294,0.0,0.1764705882352941,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0,0.0,0.2352941176470588,0.0,0.0588235294117647,0.1176470588235294,0.0588235294117647,0.2352941176470588,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.6098423398823959,0.3637539034663797,0.2975649663224843,0.2016404360535295,0.0986327158510003,0.1466619264938077,0.0364705882352941,0.1769117647058823
C(F)(F)NC(F)(F)C(C=C1)=CC=C1,4.3086,0.7,0.0,0.0,0.15,0.15,0.0,0.15,0.05,0.05,0.0,0.0,0.0,0.0,0.2,0.0,0.05,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.6479535743768434,0.2979535743768433,0.3200178068509185,0.1476571270759206,0.094675393950157,0.094675393950157,0.055,0.1503749999999999
C(F)(F)NC(F)(F)C(=O),4.6773,0.8333333333333334,0.0833333333333333,0.0,0.0,0.0,0.0,0.25,0.25,0.1666666666666666,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5722766481667275,0.3222766481667275,0.2587066901875252,0.1381055572291953,0.0829641626349256,0.0829641626349256,0.0541666666666666,0.6062500000000001
C(F)(F)NC(F)(F)C(=S),2.8758,0.8333333333333334,0.0833333333333333,0.0,0.0,0.0,0.0,0.25,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5722766481667275,0.3903180299107046,0.2587066901875251,0.1721262481011839,0.0829641626349256,0.0999745080709199,0.0191666666666666,0.250625
C(F)(F)NC(F)(F)N,8.3664,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.25,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6171904235864021,0.2838570902530687,0.2723658438140221,0.1188957782723659,0.0718127578807701,0.0718127578807701,0.03,0.7927083333333332
C(F)(F)NC(F)(F)O,7.8322,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.1818181818181818,0.0,0.0,0.0,0.0,0.3636363636363636,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5788472525455209,0.3061199798182482,0.251157142974015,0.1279333351591221,0.0762102442275598,0.0762102442275598,0.0327272727272727,0.7331818181818182
[*]C(C#N)C(C#N)(C#N)[*],6.6373,0.6363636363636364,0.0,0.2727272727272727,0.0,0.0,0.0,0.0909090909090909,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6219673442272612,0.3492400714999885,0.2882563993863579,0.1518927630227215,0.0759463815113607,0.0759463815113607,0.1390909090909091,1.6220454545454546
[*]CC(C#N)(C#N)[*],7.4643,0.7,0.0,0.2,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6894427190999916,0.2894427190999916,0.3197213595499958,0.1197213595499957,0.0598606797749978,0.0598606797749978,0.102,1.1895
[*]CC(C#N)(C#N)C(C#N)C(C#N)(C#N)[*],7.1417,0.6842105263157895,0.0,0.2631578947368421,0.0,0.0,0.0,0.1578947368421052,0.2631578947368421,0.2631578947368421,0.0,0.0,0.0,0.0,0.2631578947368421,0.2631578947368421,0.0,0.2105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6176877882894626,0.3545298935526205,0.2956859994078892,0.1641070520394681,0.1083693154934182,0.1083693154934182,0.1342105263157894,1.5651315789473683
[*]CC(C#N)(C#N)C(C#N)C(C#N)(C#N)C(C#N)C(C#N)(C#N)[*],6.6115,0.6785714285714286,0.0,0.2857142857142857,0.0,0.0,0.0,0.1785714285714285,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5920610272857024,0.377775312999988,0.2871019422142797,0.1799590850714225,0.125693828249997,0.125693828249997,0.1457142857142857,1.699285714285714
[*]CC(C#N)(C#N)C(C#N)C(C#N)(C#N)C(C#N)C(C#N)(C#N)C(C#N)C(C#N)(C#N)[*],6.505,0.6756756756756757,0.0,0.2972972972972973,0.0,0.0,0.0,0.1891891891891892,0.2972972972972973,0.2972972972972973,0.0,0.0,0.0,0.0,0.2972972972972973,0.2972972972972973,0.0,0.2162162162162162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5789013392026903,0.389712150013501,0.2826939128445884,0.1880993182499938,0.1345901996655374,0.1345901996655374,0.1516216216216216,1.7681756756756752
[*]CC(C#N)(C#N)CC(C#N)(C#N)C(C#N)C(C#N)(C#N)[*],6.9871,0.7037037037037037,0.0,0.2592592592592592,0.0,0.0,0.0,0.1851851851851851,0.2592592592592592,0.2592592592592592,0.0,0.0,0.0,0.0,0.2592592592592592,0.2592592592592592,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6159442654999892,0.3566850062407298,0.2987128734907353,0.1690832438611056,0.1169490293379602,0.1169490293379602,0.1322222222222222,1.541944444444444
[*]CC(C#N)(C#N)CC(C#N)(C#N)CC(C#N)(C#N)C(C#N)C(C#N)(C#N)[*],7.044,0.7142857142857143,0.0,0.2571428571428571,0.0,0.0,0.0,0.2,0.2571428571428571,0.2571428571428571,0.0,0.0,0.0,0.0,0.2571428571428571,0.2571428571428571,0.0,0.2285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6149977816999892,0.3578549245571321,0.3003560337071375,0.1717846051357089,0.1216065882821401,0.1216065882821401,0.1311428571428571,1.5293571428571426
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3C(S4)=CC=C4[*],2.2233,0.4722222222222222,0.0,0.0,0.3055555555555556,0.3055555555555556,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.5555555555555556,0.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.6893471272479924,0.3458191595217549,0.3629582383591035,0.2138747150773105,0.112321073709547,0.1633521100175299,0.0599999999999999,0.0
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3C(=S)[*],2.3377,0.4838709677419355,0.032258064516129,0.0,0.2903225806451613,0.2580645161290322,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064516129,0.0,0.032258064516129,0.0,0.032258064516129,0.5161290322580645,0.0,0.0,0.0,0.032258064516129,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.6876289219654105,0.3532093465413928,0.3584636269579289,0.2044231389383027,0.1084636269579288,0.1479715260350769,0.0570967741935483,0.0
[*]C(C=C1)=CC=C1C(=S)C(S2)=CC=C2C(S3)=CC=C3[*],2.0836,0.4642857142857143,0.0357142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.1071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0357142857142857,0.0,0.0714285714285714,0.5,0.0,0.0,0.0,0.0714285714285714,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.1071428571428571,0.0,0.6687408882639854,0.3990798076490988,0.3489507402199878,0.2432807920885347,0.1115243856705579,0.191716014154531,0.0460714285714285,0.0
[*]CC(S1)=CC=C1CO[*],4.5918,0.6875,0.0,0.0,0.1875,0.125,0.0,0.1875,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.125,0.0625,0.25,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.7385310363079829,0.2895620726159658,0.3606637953849786,0.16742931353897,0.0695232772309871,0.1333120726159657,0.02125,0.31609375
